timestamp,epoch,battery,Tdb_BME680,RH_BME680,P_BME680,Alt_BME680,TVOC,ECO2,RCO2,Tdb_scd30,RH_scd30,Lux,PM1,PM25,PM10,Air
2019-11-08 23:52:46+00:00,1573257166,4.224713802,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-08 23:53:49+00:00,1573257229,4.223591328,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-08 23:54:51+00:00,1573257291,4.22808075,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.11
2019-11-08 23:55:54+00:00,1573257354,4.2258358,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-08 23:56:56+00:00,1573257416,4.221346378,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-08 23:57:59+00:00,1573257479,4.210122585,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.07
2019-11-08 23:59:01+00:00,1573257541,4.221346378,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-09 00:00:04+00:00,1573257604,4.220223904,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 00:01:06+00:00,1573257666,4.221346378,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-09 00:02:09+00:00,1573257729,4.214612007,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 00:03:11+00:00,1573257791,4.217979431,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 00:04:14+00:00,1573257854,4.221346378,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 00:05:16+00:00,1573257916,4.215734482,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.01
2019-11-09 00:06:19+00:00,1573257979,4.222468853,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-09 00:07:21+00:00,1573258041,4.222468853,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.08
2019-11-09 00:08:24+00:00,1573258104,4.216856956,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.11
2019-11-09 00:09:26+00:00,1573258166,4.217979431,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.07
2019-11-09 00:10:29+00:00,1573258229,4.211244583,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 00:11:31+00:00,1573258291,4.213489532,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 00:12:34+00:00,1573258354,4.221346378,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 00:13:37+00:00,1573258417,4.212367058,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 00:14:39+00:00,1573258479,4.223591328,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-09 00:15:42+00:00,1573258542,4.211244583,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-09 00:16:44+00:00,1573258604,4.223591328,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.1
2019-11-09 00:17:47+00:00,1573258667,4.216856956,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 00:18:49+00:00,1573258729,4.226958275,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.08
2019-11-09 00:19:52+00:00,1573258792,4.22808075,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 00:20:54+00:00,1573258854,4.226958275,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-09 00:21:57+00:00,1573258917,4.212367058,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-09 00:22:59+00:00,1573258979,4.213489532,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 00:24:02+00:00,1573259042,4.223591328,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 00:25:04+00:00,1573259104,4.212367058,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.07
2019-11-09 00:26:07+00:00,1573259167,4.209000111,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.08
2019-11-09 00:27:09+00:00,1573259229,4.223591328,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 00:28:12+00:00,1573259292,4.221346378,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.07
2019-11-09 00:29:14+00:00,1573259354,4.223591328,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 00:30:17+00:00,1573259417,4.211244583,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 00:31:19+00:00,1573259479,4.215734482,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.08
2019-11-09 00:32:22+00:00,1573259542,4.211244583,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-09 00:33:24+00:00,1573259604,4.220223904,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 00:34:27+00:00,1573259667,4.219101429,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-09 00:35:29+00:00,1573259729,4.217979431,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-09 00:36:32+00:00,1573259792,4.221346378,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 00:37:34+00:00,1573259854,4.214612007,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.08
2019-11-09 00:38:37+00:00,1573259917,4.224713802,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 00:39:39+00:00,1573259979,4.217979431,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.07
2019-11-09 00:40:42+00:00,1573260042,4.230325699,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-09 00:41:45+00:00,1573260105,4.222468853,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 00:42:47+00:00,1573260167,4.216856956,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 00:43:50+00:00,1573260230,4.221346378,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 00:44:52+00:00,1573260292,4.223591328,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 00:45:55+00:00,1573260355,4.230325699,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-09 00:46:57+00:00,1573260417,4.219101429,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-09 00:48:00+00:00,1573260480,4.210122585,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 00:49:02+00:00,1573260542,4.214612007,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.11
2019-11-09 00:50:05+00:00,1573260605,4.210122585,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-09 00:51:07+00:00,1573260667,4.217979431,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 00:52:10+00:00,1573260730,4.22808075,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 00:53:12+00:00,1573260792,4.209000111,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.14
2019-11-09 00:54:15+00:00,1573260855,4.217979431,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.01
2019-11-09 00:55:17+00:00,1573260917,4.221346378,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 00:56:20+00:00,1573260980,4.221346378,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 00:57:22+00:00,1573261042,4.229203224,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 00:58:25+00:00,1573261105,4.222468853,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 00:59:27+00:00,1573261167,4.224713802,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-09 01:00:30+00:00,1573261230,4.231448174,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.1
2019-11-09 01:01:32+00:00,1573261292,4.209000111,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.12
2019-11-09 01:02:35+00:00,1573261355,4.222468853,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 01:03:37+00:00,1573261417,4.219101429,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 01:04:40+00:00,1573261480,4.217979431,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.07
2019-11-09 01:05:42+00:00,1573261542,4.233692646,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 01:06:45+00:00,1573261605,4.229203224,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-09 01:07:48+00:00,1573261668,4.210122585,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-09 01:08:50+00:00,1573261730,4.230325699,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-09 01:09:53+00:00,1573261793,4.220223904,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.08
2019-11-09 01:10:55+00:00,1573261855,4.211244583,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 01:11:58+00:00,1573261918,4.224713802,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-09 01:13:00+00:00,1573261980,4.215734482,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.08
2019-11-09 01:14:03+00:00,1573262043,4.223591328,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-09 01:15:05+00:00,1573262105,4.2348151210000005,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 01:16:08+00:00,1573262168,4.22808075,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-09 01:17:10+00:00,1573262230,4.213489532,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 01:18:13+00:00,1573262293,4.221346378,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 01:19:15+00:00,1573262355,4.223591328,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 01:20:18+00:00,1573262418,4.2022657389999996,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 01:21:20+00:00,1573262480,4.214612007,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 01:22:23+00:00,1573262543,4.226958275,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-09 01:23:25+00:00,1573262605,4.215734482,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 01:24:28+00:00,1573262668,4.226958275,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.07
2019-11-09 01:25:30+00:00,1573262730,4.219101429,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 01:26:33+00:00,1573262793,4.229203224,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 01:27:35+00:00,1573262855,4.226958275,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 01:28:38+00:00,1573262918,4.213489532,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.01
2019-11-09 01:29:40+00:00,1573262980,4.223591328,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 01:30:43+00:00,1573263043,4.221346378,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.11
2019-11-09 01:31:45+00:00,1573263105,4.215734482,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 01:32:48+00:00,1573263168,4.224713802,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 01:33:50+00:00,1573263230,4.231448174,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 01:34:53+00:00,1573263293,4.215734482,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 01:35:56+00:00,1573263356,4.219101429,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 01:36:58+00:00,1573263418,4.226958275,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 01:38:01+00:00,1573263481,4.214612007,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-09 01:39:03+00:00,1573263543,4.224713802,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-09 01:40:06+00:00,1573263606,4.215734482,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.09
2019-11-09 01:41:08+00:00,1573263668,4.214612007,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 01:42:11+00:00,1573263731,4.222468853,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 01:43:13+00:00,1573263793,4.213489532,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 01:44:16+00:00,1573263856,4.220223904,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.09
2019-11-09 01:45:18+00:00,1573263918,4.215734482,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0
2019-11-09 01:46:21+00:00,1573263981,4.214612007,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 01:47:23+00:00,1573264043,4.222468853,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.1
2019-11-09 01:48:26+00:00,1573264106,4.219101429,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-09 01:49:28+00:00,1573264168,4.2258358,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 01:50:31+00:00,1573264231,4.211244583,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 01:51:33+00:00,1573264293,4.215734482,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 01:52:36+00:00,1573264356,4.2258358,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.12
2019-11-09 01:53:38+00:00,1573264418,4.219101429,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 01:54:41+00:00,1573264481,4.216856956,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.11
2019-11-09 01:55:43+00:00,1573264543,4.221346378,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 01:56:46+00:00,1573264606,4.216856956,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 01:57:48+00:00,1573264668,4.216856956,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 01:58:51+00:00,1573264731,4.220223904,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-09 01:59:53+00:00,1573264793,4.222468853,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 02:00:56+00:00,1573264856,4.2258358,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-09 02:01:58+00:00,1573264918,4.216856956,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 02:03:01+00:00,1573264981,4.221346378,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 02:04:04+00:00,1573265044,4.223591328,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 02:05:06+00:00,1573265106,4.223591328,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-09 02:06:09+00:00,1573265169,4.223591328,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 02:07:11+00:00,1573265231,4.224713802,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 02:08:14+00:00,1573265294,4.2258358,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 02:09:16+00:00,1573265356,4.210122585,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 02:10:19+00:00,1573265419,4.223591328,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 02:11:21+00:00,1573265481,4.217979431,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-09 02:12:24+00:00,1573265544,4.219101429,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 02:13:26+00:00,1573265606,4.22808075,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.11
2019-11-09 02:14:29+00:00,1573265669,4.219101429,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.04
2019-11-09 02:15:31+00:00,1573265731,4.212367058,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.09
2019-11-09 02:16:34+00:00,1573265794,4.223591328,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 02:17:36+00:00,1573265856,4.226958275,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.1
2019-11-09 02:18:39+00:00,1573265919,4.222468853,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-09 02:19:41+00:00,1573265981,4.224713802,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0
2019-11-09 02:20:44+00:00,1573266044,4.223591328,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02
2019-11-09 02:21:46+00:00,1573266106,4.230325699,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-09 02:22:49+00:00,1573266169,4.2258358,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0
2019-11-09 02:23:51+00:00,1573266231,4.210122585,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 02:24:54+00:00,1573266294,4.226958275,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.11
2019-11-09 02:25:56+00:00,1573266356,4.219101429,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
2019-11-09 02:26:59+00:00,1573266419,4.226958275,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03
2019-11-09 02:28:01+00:00,1573266481,4.222468853,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06
2019-11-09 02:29:04+00:00,1573266544,4.231448174,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.08
2019-11-09 02:30:06+00:00,1573266606,4.214612007,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05
